Date,Year,Month,Day,PM2.5,PM10,CO,SO2,NO2,1hO3,8hO3,WD,WS,Temp,RH,sea-level-pres,6hr-precip,dewpoint,visibility,City,lon,lat
12/25/13,2013,12,25,156.5703,193.5513,"2,415",21.1948,42.582,28.4242,26.075,335.4605,2.2842,-1.375,49.7975,284.625,0,-12,8.1,Beijing,39.914889,116.403874
12/26/13,2013,12,26,10.7067,21.1419,329,3.4135,11.1063,30.6727,28.1884,348.1329,4.1579,-1.875,22.1962,345.125,0,-20.875,29.875,Beijing,39.914889,116.403874
12/27/13,2013,12,27,24.3298,33.3147,550,8.9231,20.3304,23.8933,18.9334,317.0316,1.1871,-1.175,24.7596,303.375,0,-19,26.625,Beijing,39.914889,116.403874
12/28/13,2013,12,28,,,,,,,,331.4659,1.8471,-1.3,24.4477,265.25,0,-19.625,25.5,Beijing,39.914889,116.403874
12/29/13,2013,12,29,58.3532,83.4213,"1,332",16.6488,36.2968,21.8909,14.0586,227.3227,0.7912,-0.8875,28.0168,194.75,0,-18.375,10.025,Beijing,39.914889,116.403874
12/30/13,2013,12,30,35.4365,81.334,710,7.4907,23.3941,31.2667,27.6889,327.3489,2.7093,3.95,19.2272,160.375,0,-18,20.375,Beijing,39.914889,116.403874
12/31/13,2013,12,31,,,,,,,,308.476,2.0898,3.9125,25.8029,128.625,0,-14.75,19.3333,Beijing,39.914889,116.403874
1/1/14,2014,01,01,,,,,,,,240.6128,0.8949,4.1714,29.7716,145.1429,0,-13,13.4286,Beijing,39.914889,116.403874
1/2/14,2014,01,02,115.8405,165.8229,"2,694",24.8309,45.9438,14.0933,6.2703,78.7452,0.6013,1.45,52.9174,185,0,-7.375,8.1857,Beijing,39.914889,116.403874
1/3/14,2014,01,03,43.5114,106.2934,935,9.4525,24.4426,30.9697,26.2818,355.7894,1.6507,4.5625,30.5472,225.375,0,-12,20.975,Beijing,39.914889,116.403874
1/4/14,2014,01,04,123.5957,113.0348,"2,310",14.4753,37.6173,5.2182,4.7477,49.8406,1.1571,-1.2625,72.8889,228.25,0,-5.625,5.2333,Beijing,39.914889,116.403874
1/5/14,2014,01,05,83.0002,159.193,"1,673",12.7015,32.6285,27.4485,19.098,47.8339,0.6954,0.65,50.8399,248,0,-9.75,14.3,Beijing,39.914889,116.403874
1/6/14,2014,01,06,143.522,110.8869,"1,543",13.8195,29.1148,22.9091,14.0053,141.0981,0.8688,-0.8,76.5419,263.8571,0,-4.4286,3.96,Beijing,39.914889,116.403874
1/7/14,2014,01,07,89.9555,111.6118,"1,733",12.7007,29.8132,27.3333,11.9195,34.123,2.537,1.35,45.3406,273.875,0,-11.5,14.825,Beijing,39.914889,116.403874
1/8/14,2014,01,08,16.0223,37.6604,408,4.7876,10.5456,29.5273,26.5523,351.5124,3.1517,-1.55,19.5166,337.5,0,-22.125,29.5,Beijing,39.914889,116.403874
1/9/14,2014,01,09,28.297,55.7886,634,6.9032,17.9287,30.7576,25.1485,266.6063,0.9635,-2.8875,18.3904,320.25,0,-24.125,23.5,Beijing,39.914889,116.403874
1/10/14,2014,01,10,64.7794,110.6436,"1,483",18.6906,35.2773,13.4815,9.9306,190.3277,0.4509,-4.1375,30.1388,311.75,0,-20.125,11.0143,Beijing,39.914889,116.403874
1/11/14,2014,01,11,103.1823,98.4648,"2,033",25.1674,42.0321,19.5067,8.1358,270.3141,0.1659,-1.9875,35.6604,308.875,0,-16.25,3.8667,Beijing,39.914889,116.403874
1/12/14,2014,01,12,24.3915,62.6388,741,11.4663,21.6638,32.7091,27.2687,6.7079,0.3985,-0.9125,20.4972,361.25,0,-21.125,24,Beijing,39.914889,116.403874
1/13/14,2014,01,13,85.9282,112.1738,"1,592",20.5043,32.5081,16.2556,9.2847,179.6478,0.618,-3.2375,38.7672,321.25,0,-16,5.7143,Beijing,39.914889,116.403874
1/14/14,2014,01,14,80.5949,106.0503,"1,757",21.9845,35.5376,17.2667,11.2691,149.2311,0.5952,-2.9875,48.661,343.125,0,-12.75,6.1,Beijing,39.914889,116.403874
1/15/14,2014,01,15,137.5053,212.3434,"2,221",25.1272,44.8298,14,10.2765,145,0.3515,-2.4,47.6908,312.125,0,-13.125,7.1,Beijing,39.914889,116.403874
1/16/14,2014,01,16,338.6747,333.1154,"3,620",37.8271,58.8571,15.5273,9.2051,79.0775,1.0107,-0.225,69.7663,282.875,0,-5.5,1.7375,Beijing,39.914889,116.403874
1/17/14,2014,01,17,133.3762,,,,,,,222.7371,0.7126,-0.5625,65.6537,317.875,0,-6.5,6.2,Beijing,39.914889,116.403874
1/18/14,2014,01,18,71.5038,102.4051,"1,213",15.9323,29.6144,24.4417,17.9323,193.8979,1.5375,-0.9625,54.6355,330,0,-10.375,5.4625,Beijing,39.914889,116.403874
1/19/14,2014,01,19,113.3711,193.3924,"1,919",23.91,34.4654,32.2778,22.6333,327.9587,1.2789,-0.2875,54.6282,250.625,0,-9.625,7.8125,Beijing,39.914889,116.403874
1/20/14,2014,01,20,7.8685,44.9682,257,2.3807,7.5425,31.6167,31.0333,344.3357,3.9586,0.0625,21.9552,302.625,0,-19.25,30,Beijing,39.914889,116.403874
1/21/14,2014,01,21,45.1467,82.567,893,13.321,25.1413,27.7667,23.5817,224.6363,1.064,-1.05,24.1528,322,0,-19.375,16.775,Beijing,39.914889,116.403874
1/22/14,2014,01,22,123.335,161.5464,"1,897",26.6002,47.2904,12.2182,8.2364,77.9803,0.6159,-1.65,34.5201,238.375,0,-16,2.9429,Beijing,39.914889,116.403874
1/23/14,2014,01,23,221.9527,273.4307,"3,190",41.6365,60.9572,5.303,3.7376,61.3463,1.487,-2.075,50.615,168.75,0,-11.25,1.65,Beijing,39.914889,116.403874
1/24/14,2014,01,24,,,,,,,,22.0451,1.198,3.2125,31.2617,179.5,0,-14.375,7.4625,Beijing,39.914889,116.403874
1/25/14,2014,01,25,23.9216,92.95,,,,,,54.7772,0.9674,1.8375,29.7043,276.75,0,-16.25,15.8125,Beijing,39.914889,116.403874
1/26/14,2014,01,26,56.0765,85.0938,844,16.3703,23.8191,25.3556,21.3289,198.8006,2.0425,-1.25,58.6809,289.375,0,-8.875,8,Beijing,39.914889,116.403874
1/27/14,2014,01,27,88.6678,116.0597,"1,376",19.6095,28.5919,31.6556,26.8658,12.0205,1.9198,2.0875,46.5598,197.75,0,-12.125,10.3375,Beijing,39.914889,116.403874
1/28/14,2014,01,28,43.6204,82.8203,789,10.7015,20.7389,33.0167,29.0766,186.4855,1.747,0.4875,37.6607,277.5,0,-13,12,Beijing,39.914889,116.403874
1/29/14,2014,01,29,123.4918,126.6887,"1,876",25.3217,37.4722,12.0556,12.3019,66.7734,1.4613,-1.775,64.2942,147.5,0,-7.875,3.3375,Beijing,39.914889,116.403874
1/30/14,2014,01,30,67.0542,87.2762,878,12.6086,20.9875,35.7389,31.8694,93.4357,0.9711,2.1125,37.9908,184.25,0,-14,14.8857,Beijing,39.914889,116.403874
1/31/14,2014,01,31,141.4793,175.4972,"1,166",22.4527,23.4926,21.8167,18.2819,55.375,2.1367,-0.1625,70.6276,196.5,0,-5,2.725,Beijing,39.914889,116.403874
2/1/14,2014,02,01,136.0083,94.1829,"1,602",17.7709,28.2645,9.3722,7.0357,146.3735,0.6949,2.0875,87.045,162.375,0,0.125,1.25,Beijing,39.914889,116.403874
2/2/14,2014,02,02,62.6005,89.9341,887,6.3562,13.9653,36.3611,34.3667,22.2517,3.2644,4.1,42.194,153.625,0,-13.375,15.0125,Beijing,39.914889,116.403874
2/3/14,2014,02,03,5.4201,37.7719,241,1.7547,4.0536,36.1278,34.6882,331.0224,3.9347,-0.6375,11.6022,275.125,0,-28.375,27.5,Beijing,39.914889,116.403874
2/4/14,2014,02,04,28.7008,50.1953,533,7.4695,11.6005,33.6778,32.1778,287.7062,0.6674,-2.35,12.2717,299.75,0,-28,20.1429,Beijing,39.914889,116.403874
2/5/14,2014,02,05,89.6478,108.698,"1,262",18.7595,24.3054,24.5,20.65,205.4033,1.4721,-2.4875,38.6245,289.375,0,-15.25,6.4286,Beijing,39.914889,116.403874
2/6/14,2014,02,06,119.5254,132.9474,"1,659",24.0057,31.9628,24.903,18.8523,89.5084,1.1179,-2.025,50.5815,301.125,0,-11.375,4.0286,Beijing,39.914889,116.403874
2/7/14,2014,02,07,96.234,,"1,161",11.9213,24.951,20.4944,16.2944,129.4878,1.5988,-3.3375,82.7369,272.375,1.0333,-5.875,2.1375,Beijing,39.914889,116.403874
2/8/14,2014,02,08,62.4,,895,7.6786,16.4818,33.2111,30.7935,351.7771,2.6936,-2.55,51.4013,285.25,0.4,-12.75,17.5,Beijing,39.914889,116.403874
2/9/14,2014,02,09,9.8403,34.6902,367,5.8929,9.2597,32.9778,31.4451,0.906,2.9099,-5.2875,29.1288,368.75,0,-20.75,23.5,Beijing,39.914889,116.403874
2/10/14,2014,02,10,24.7824,46.6842,622,8.9746,19.2345,31.2278,26.7139,94.0608,0.5577,-5.45,35.3822,352.625,0,-18.75,22.2625,Beijing,39.914889,116.403874
2/11/14,2014,02,11,106.9872,,"1,733",20.9505,40.267,27.5333,16.9756,164.2731,0.7628,-5.3375,54.6161,286.375,0,-13.5,3.5375,Beijing,39.914889,116.403874
2/12/14,2014,02,12,113.0146,,"1,638",17.8548,37.6104,27.8444,22.9192,63.7123,0.7683,-2.575,49.0303,329.75,0,-12.875,5.0375,Beijing,39.914889,116.403874
2/13/14,2014,02,13,192.5105,,"2,308",26.3485,40.519,17.6945,12.0875,109.8423,1.1625,-2.2875,62.8677,347.625,0.01,-8.5,2.275,Beijing,39.914889,116.403874
2/14/14,2014,02,14,272.0681,408.7782,"2,477",26.6578,46.7753,18.8611,12.9752,59.4264,0.8169,-2.175,68.0335,265.125,0,-7.5,1.15,Beijing,39.914889,116.403874
2/15/14,2014,02,15,391.6325,,"3,025",35.1821,53.9326,18.3167,12.1354,53.7405,1.4719,-1.35,68.527,247.125,0,-6.625,0.8,Beijing,39.914889,116.403874
2/16/14,2014,02,16,284.85,,"2,423",27.0974,40.6076,37.1,28.525,116.306,0.7878,1.0125,60.5124,297.875,0,-6.25,1.2375,Beijing,39.914889,116.403874
2/17/14,2014,02,17,98.412,,"1,579",22.2546,33.8701,32.5266,26.3711,154.5739,1.3934,1.175,35.3809,352.5,0,-13.125,7.1,Beijing,39.914889,116.403874
2/18/14,2014,02,18,74.1938,61.158,969,13.8749,31.5927,26.2733,21.9056,185.0573,1.9184,-0.65,50.7187,322.25,0,-9.75,8.1429,Beijing,39.914889,116.403874
2/19/14,2014,02,19,64.9669,175.4706,"1,001",12.0601,29.5334,33.7867,29.5922,118.3398,0.4735,0.1125,48.553,290.75,0,-10.625,9.8125,Beijing,39.914889,116.403874
2/20/14,2014,02,20,197.6823,209.2573,"1,860",20.0679,43.0641,19.04,14.0133,97.4317,1.1249,-1.725,81.6063,306.625,0,-4.5,0.9125,Beijing,39.914889,116.403874
2/21/14,2014,02,21,269.4239,306.7843,,,,,,76.1546,0.7975,-0.4,74.9112,285.25,0,-4.5,0.85,Beijing,39.914889,116.403874
2/22/14,2014,02,22,260.7075,277.8065,"2,627",35.7101,48.952,14.1167,9.4734,69.9828,1.8033,2.9,66.1884,300,0,-2.875,0.9875,Beijing,39.914889,116.403874
2/23/14,2014,02,23,209.4912,262.0768,"2,855",45.6772,44.393,9.8389,7.7292,68.3002,1.3569,1.4125,65.4149,310.125,0,-4.375,1.35,Beijing,39.914889,116.403874
2/24/14,2014,02,24,,,,,,,,192.1893,0.6252,3.3375,63.899,275.875,0,-3,0.8875,Beijing,39.914889,116.403874
2/25/14,2014,02,25,367.0588,,"3,200",16.45,,16.8,3.7333,49.5642,0.7569,3.475,68.6931,262,0,-2,0.625,Beijing,39.914889,116.403874
2/26/14,2014,02,26,300.6436,286.7,"3,332",26.1131,52.178,21.6788,11.2273,10.3882,1.4229,5.8875,68.0994,230,1,0.25,3.925,Beijing,39.914889,116.403874
2/27/14,2014,02,27,14.2822,,340,4.3248,11.405,34.8056,33.075,349.6551,2.9748,4.675,26.1287,290.5,0,-13.5,23.625,Beijing,39.914889,116.403874
2/28/14,2014,02,28,,,,,,,,123.6385,0.4487,1.8,55.555,265.25,0,-6.75,6.15,Beijing,39.914889,116.403874
3/1/13,2013,03,01,48.3582,66.7895,649,4.9176,15.5613,57.4,57.4,237.4316,0.955,6.5182,71.4625,230.8182,0.0157,1.4364,14.8182,Shanghai,31.249162,121.487899
3/2/13,2013,03,02,21.6904,55.821,384,4.7204,11.4005,45.6296,45.6296,26.768,2.597,5.1455,69.2935,312.4546,0.0014,-0.2,19.6364,Shanghai,31.249162,121.487899
3/3/13,2013,03,03,81.2171,121.7857,828,15.4694,36.37,47.3926,47.2954,108.5327,0.4674,5.5,72.1099,286.4546,0.07,0.8636,21.0909,Shanghai,31.249162,121.487899
3/4/13,2013,03,04,121.8007,187.3257,"1,021",19.2893,45.6437,47.9889,47.9889,351.6999,1.4192,6.14,77.6237,251.2,0.085,2.3,12.3,Shanghai,31.249162,121.487899
3/5/13,2013,03,05,143.8336,222.6564,"1,054",15.068,39.7365,66.85,66.85,13.5745,1.5139,4.2636,73.5865,254.5455,0.8333,-0.1545,16.7273,Shanghai,31.249162,121.487899
3/6/13,2013,03,06,86.4326,165.475,818,11.2746,37.5144,78.2963,78.2815,25.5582,1.4043,3.2364,69.0201,259.5454,0.0033,-1.9545,13.7273,Shanghai,31.249162,121.487899
3/7/13,2013,03,07,161.6974,268.8192,"1,165",20.9946,47.9713,78.4,78.4,25.1697,1.7724,2.6222,69.4008,273.2222,0.725,-2.4889,15.2222,Shanghai,31.249162,121.487899
3/8/13,2013,03,08,154.2006,242.0172,"1,362",16.8686,53.2483,75.8,75.8,352.3007,1.4923,2.0364,71.8495,294.3636,0.1886,-2.6636,14.4545,Shanghai,31.249162,121.487899
3/9/13,2013,03,09,119.9037,186.4754,"1,067",14.2455,41.3635,104.3,104.3,0.6779,1.2673,2.7429,57.7905,296.8571,0,-4.9,20.5714,Shanghai,31.249162,121.487899
3/10/13,2013,03,10,42.1611,138.1151,642,4.3966,11.1799,104.3,104.3,33.2837,0.7503,3,65.5375,283.0909,0,-3.0545,13.6364,Shanghai,31.249162,121.487899
3/11/13,2013,03,11,23.0167,47.4048,640,4.9889,22.6154,53.4917,58.4941,26.2449,1.5356,6.3333,65.1486,273.4445,0,0.1889,22.8889,Shanghai,31.249162,121.487899
3/12/13,2013,03,12,45.7031,61.7221,792,6.4807,23.7851,56.3111,56.3111,8.3171,1.4883,5.8636,63.7836,281,0.1167,-0.8273,15.2727,Shanghai,31.249162,121.487899
3/13/13,2013,03,13,43.9574,,792,5.458,17.2752,56.5704,56.5704,97.6482,1.2182,6.6455,64.2614,264.4546,0,0.1273,14.4545,Shanghai,31.249162,121.487899
3/14/13,2013,03,14,27.1085,48.1012,538,5.1113,16.7536,44.2296,44.2296,118.0628,0.7383,8.9667,85.3369,207.6667,3.8,6.5556,9.1111,Shanghai,31.249162,121.487899
3/15/13,2013,03,15,37.8194,58.2755,572,4.6831,20.4348,53.2583,53.2583,356.5062,1.7339,6.5545,77.121,250.6364,0.6833,2.6273,11,Shanghai,31.249162,121.487899
3/16/13,2013,03,16,48.6058,57.4094,627,6.0504,25.0081,53.2,53.2,93.8238,0.7089,6.0364,69.1804,253.6364,0,0.7364,16,Shanghai,31.249162,121.487899
3/17/13,2013,03,17,55,,811,5.1988,25.9267,47.1852,47.1852,327.0801,1.7185,7.1545,71.2331,243.9091,0.0157,2.2182,13.9091,Shanghai,31.249162,121.487899
3/18/13,2013,03,18,54.5127,,961,7.0704,30.4283,47.1852,43.9315,348.5072,0.9936,4.6333,72.6579,255.1667,1.9167,-0.1083,10.0909,Shanghai,31.249162,121.487899
3/19/13,2013,03,19,,,,,,,,23.2431,1.1508,2.5727,67.0076,290.8182,0.7143,-3.1545,20.9091,Shanghai,31.249162,121.487899
3/20/13,2013,03,20,54.1167,,,6.8466,19.7428,,,99.162,1.7864,10.0455,75.5303,245.5455,0.7143,5.8636,20.5455,Shanghai,31.249162,121.487899
3/21/13,2013,03,21,23.7583,45.0917,,5.2734,15.8707,,,269.3861,2.1692,7.9364,81.7103,225.4545,0.6683,4.9091,9.8182,Shanghai,31.249162,121.487899
3/22/13,2013,03,22,69.2952,77.895,,8.1767,25.2568,,,300.2137,2.0309,5.4,75.3149,282.9091,0.35,1.3364,8.6364,Shanghai,31.249162,121.487899
3/23/13,2013,03,23,57.1263,74.8631,,4.7379,17.4382,,,293.5862,0.6775,5.6364,70.3903,285.4546,0,0.1818,8.0909,Shanghai,31.249162,121.487899
3/24/13,2013,03,24,65.8706,73.9696,,4.1782,18.2786,,,133.8354,0.6832,4.5,61.4822,283.8889,0,-2.7778,13.3333,Shanghai,31.249162,121.487899
3/25/13,2013,03,25,54.0762,63.7341,630,5.2167,16.1468,48,43.2889,115.0928,2.0598,11.0727,82.2976,230.0909,0.02,8.0091,12,Shanghai,31.249162,121.487899
3/26/13,2013,03,26,27.8992,52.6756,557,4.3328,17.1461,41.0667,39.3428,15.1488,1.8371,9.5091,73.6381,220.1818,0.335,4.4182,12.3455,Shanghai,31.249162,121.487899
3/27/13,2013,03,27,55.2576,79.7248,677,6.304,27.3055,34.9222,31.2556,49.5537,1.9905,8.7455,73.2874,228.9091,0.0014,3.7273,18.2727,Shanghai,31.249162,121.487899
3/28/13,2013,03,28,75.2833,,765,8.711,28.8956,56.2917,47.8667,190.0043,1.1926,11.9,72.8754,164.7273,1.1667,6.7091,12.7273,Shanghai,31.249162,121.487899
3/29/13,2013,03,29,35.0809,64.4706,568,5.3928,20.2753,46.7333,42.6869,0.6846,0.5453,7.675,82.9386,212,0.4,4.875,13.75,Shanghai,31.249162,121.487899
3/30/13,2013,03,30,26.9351,52.6954,555,5.0856,20.4706,50.7111,43.0111,,,,,,,,,Shanghai,31.249162,121.487899
3/31/13,2013,03,31,34.0723,51.9239,553,4.9373,14.8751,56.7,52.9583,,,,,,,,,Shanghai,31.249162,121.487899
4/1/13,2013,04,01,,,,,,,,104.5121,1.1486,9.8909,62.229,224.7273,0,2.8,22.7273,Shanghai,31.249162,121.487899
4/2/13,2013,04,02,,,,,,,,7.8274,2.8854,4.3,58.4175,324.3636,0,-3.2636,25.8182,Shanghai,31.249162,121.487899
4/3/13,2013,04,03,37.6667,55.7826,615,5.4389,22.2932,52.325,45.2031,152.8241,0.2453,4.9636,71.9542,289.5454,0.07,0.3182,21.0909,Shanghai,31.249162,121.487899
4/4/13,2013,04,04,31.151,39.532,612,4.0812,11.5867,47.8,45.0417,284.371,1.7692,8.9091,61.295,250.7273,0.0729,-0.1364,12,Shanghai,31.249162,121.487899
4/5/13,2013,04,05,24.8893,53.9002,682,3.9405,17.0676,50.925,47.4104,3.3358,1.1094,6.1636,72.915,233.7273,0.8333,1.4818,15.3636,Shanghai,31.249162,121.487899
4/6/13,2013,04,06,38.5992,,679,6.1165,15.1188,51.6667,44.925,353.4845,1.4027,6.9111,68.6033,209,2.2525,0.3667,12.8889,Shanghai,31.249162,121.487899
4/7/13,2013,04,07,63.7014,89.1759,840,12.5528,27.5987,58.4,55.3111,329.443,0.9021,11.0444,51.4259,219.8889,0,0.2667,14.2222,Shanghai,31.249162,121.487899
4/8/13,2013,04,08,71.9312,105.9991,820,10.0604,31.0625,71.6917,71.6917,331.266,1.0883,4.7636,66.9092,267.4546,0.0029,-1.6545,13.5455,Shanghai,31.249162,121.487899
4/9/13,2013,04,09,57.0324,135.5978,776,10.281,23.3696,71.6917,71.6917,356.6402,1.5717,2.2,60.7537,301.7,0,-4.75,21.7,Shanghai,31.249162,121.487899
4/10/13,2013,04,10,51.5454,136.1686,716,10.5079,25.252,57.1667,56.1583,138.3634,0.5935,8.5091,51.0231,240.5455,0,-2.9727,17.4545,Shanghai,31.249162,121.487899
4/11/13,2013,04,11,81.4238,142.0365,,16.3792,32.287,51.3917,49.4333,202.0552,0.5707,13.8,42.519,212.2727,0,0.5091,17.7273,Shanghai,31.249162,121.487899
4/12/13,2013,04,12,95.07,140.8054,,18.0676,35.2776,54.5417,51.3694,111.9674,0.3301,15.4,47.4975,205.4545,0,2.6636,18.0909,Shanghai,31.249162,121.487899
4/13/13,2013,04,13,91.5127,134.2902,,12.0738,28.7313,83.8667,73.6476,78.5482,0.5966,9.1111,55.5253,232.6667,0.022,0.3,19,Shanghai,31.249162,121.487899
4/14/13,2013,04,14,62.6321,119.4797,720,13.8342,25.0036,71.0667,59.2413,300.8912,0.3437,19.2,42.6101,117.0909,0,5.2091,20,Shanghai,31.249162,121.487899
4/15/13,2013,04,15,90.9967,141.7776,784,10.0824,26.13,119.5333,119.5333,195.8869,1.8127,22.0364,45.1008,87.0909,0,7.4455,18,Shanghai,31.249162,121.487899
4/16/13,2013,04,16,57.3625,114.2332,785,12.4045,35.2675,119.4667,119.4667,131.9544,1.5579,17.1556,59.7509,142.2222,0.24,8.0333,18.7778,Shanghai,31.249162,121.487899
4/17/13,2013,04,17,94.9754,134.5252,979,9.9236,34.3647,55.9417,42.9028,67.1711,1.8891,15.5091,70.1023,122.9091,0.1667,9.6455,11.3636,Shanghai,31.249162,121.487899
4/18/13,2013,04,18,72.4491,87.4734,754,5.7231,19.2889,55.6,49.7833,,,,,,,,,Shanghai,31.249162,121.487899
4/19/13,2013,04,19,26.9625,47.4356,558,4.5961,14.116,51.5667,50.7087,53.4197,3.2,12.1455,53.0203,174,0,2.4909,28.1818,Shanghai,31.249162,121.487899
4/20/13,2013,04,20,26.7603,69.3448,,3.902,16.0611,47.25,44.0198,5.8495,2.702,10.1636,77.6635,179.7273,3.9167,6.3091,16.6364,Shanghai,31.249162,121.487899
4/21/13,2013,04,21,56.6005,69.419,,6.1181,16.5194,65.4,59.7619,30.312,1.1965,10.7273,55.3026,233.6364,0,1.8364,18.2727,Shanghai,31.249162,121.487899
4/22/13,2013,04,22,47.541,78.7703,,5.6205,17.6743,65.1333,63.0556,121.5226,2.8518,13.2091,60.9018,191.3636,0.1,5.4636,19.4545,Shanghai,31.249162,121.487899
4/23/13,2013,04,23,88.5273,99.9944,"1,121",7.693,30.7662,47.7166,49.9115,252.7471,1.9216,15.0636,78.8832,127.1818,2.5017,11.3636,9,Shanghai,31.249162,121.487899
4/24/13,2013,04,24,97.6667,,"1,006",10.2738,29.5133,43.5167,37.1,351.662,0.189,14.9091,71.2106,149,0.0333,9.6364,11.0909,Shanghai,31.249162,121.487899
4/25/13,2013,04,25,103.4331,120.4236,983,14.109,31.5198,77.4083,69.4114,254.0317,0.5876,18.2,56.6066,138.9091,0,8.2636,13.3636,Shanghai,31.249162,121.487899
4/26/13,2013,04,26,57.1256,93.114,700,9.5297,35.7013,81.9583,65.4365,159.7581,0.7428,17.7727,38.6349,164.0909,0,2.0364,25.3636,Shanghai,31.249162,121.487899
4/27/13,2013,04,27,44.3781,76.5283,601,8.6809,24.2306,85.225,70.4181,158.3378,2.7021,21.4455,34.4794,130,0,4.6182,26.0909,Shanghai,31.249162,121.487899
4/28/13,2013,04,28,38.194,69.0722,564,6.4035,18.8584,69.7083,60.951,159.0698,3.2225,22.1909,62.2804,121.8182,0,14.3091,22,Shanghai,31.249162,121.487899
4/29/13,2013,04,29,90.3856,45.4091,752,8.05,19.9202,84.4667,64.3222,12.7532,0.9859,20.5455,69.1844,126.5455,0,14.5727,10.9091,Shanghai,31.249162,121.487899
4/30/13,2013,04,30,35.3333,,644,5.4796,23.3394,55.5917,52.4636,36.6209,2.017,17.1182,53.4934,123.8182,0.6683,6.2455,23.5455,Shanghai,31.249162,121.487899
5/1/13,2013,05,01,37.9529,62.3292,599,7.8416,22.4539,64.9833,59.7406,40.3125,1.8508,17.4818,42.1344,147.8182,0,3.1545,26.6364,Shanghai,31.249162,121.487899
5/2/13,2013,05,02,36.836,47.5911,582,5.6485,17.7855,67.025,59.1979,86.9977,2.2246,16.5909,54.8774,153.8182,0,6.9,23.2727,Shanghai,31.249162,121.487899
5/3/13,2013,05,03,,,,,,,,126.694,1.8142,18.3727,51.8575,152.7273,0,7.0545,23.2727,Shanghai,31.249162,121.487899
5/4/13,2013,05,04,41.6662,55.208,558,5.6208,17.7333,61,54.4667,75.3579,2.5392,17.7273,68.8294,191.9091,0,11.8182,19.3636,Shanghai,31.249162,121.487899
5/5/13,2013,05,05,47.1875,60.6877,527,4.5329,13.7246,70.8667,66.0583,100.8228,2.5282,18.8,59.3551,201.6364,0,10.2545,21,Shanghai,31.249162,121.487899
5/6/13,2013,05,06,50.288,58.7778,568,5.0493,17.7663,50.6,57.6155,128.4222,2.0376,17.83,77.7473,176.2,1.45,13.84,10.4,Shanghai,31.249162,121.487899
5/7/13,2013,05,07,47.6771,,588,4.7692,15.0174,67.3333,62.106,121.1557,2.9894,19.5286,67.2658,170,0,13.1286,17.5714,Shanghai,31.249162,121.487899
5/8/13,2013,05,08,36.5537,,547,4.4158,14.5574,53.2667,51.9167,130.0527,3.5443,18.8125,70.8227,149.625,0.95,13.3125,20.625,Shanghai,31.249162,121.487899
5/9/13,2013,05,09,52.3899,99.2778,704,4.3223,23.0645,40.6667,36.3476,172.7972,1.5968,21.5273,85.3589,84.2727,3.835,18.9545,9.7273,Shanghai,31.249162,121.487899
5/10/13,2013,05,10,115.5546,,"1,202",9.8518,25.9865,60.0667,39.9778,278.7437,1.5578,20.08,76.2948,85.2,0.06,15.63,8.2,Shanghai,31.249162,121.487899
5/11/13,2013,05,11,146.0326,,"1,114",10.108,31.0714,93.3333,81.3417,231.2761,1.424,21.6667,67.4432,75.1111,0.025,14.8444,8.2444,Shanghai,31.249162,121.487899
5/12/13,2013,05,12,107.974,138.1159,744,8.7257,22.3425,92.0111,81.2,179.637,1.7757,24.8727,49.2239,77.4545,0,12.1,15.4545,Shanghai,31.249162,121.487899
5/13/13,2013,05,13,63.0368,84.3254,542,6.1723,17.1101,83.9222,69.1444,134.2319,2.4342,24.7909,56.9253,84.0909,0,15.1,20.0909,Shanghai,31.249162,121.487899
5/14/13,2013,05,14,25.3333,,,,,,,132.554,2.6696,24.7364,65.4391,78.3636,0,17.4273,19.5455,Shanghai,31.249162,121.487899
5/15/13,2013,05,15,27.4398,24.9883,532,3.3069,13.2178,39.5111,30.4176,77.2672,3.0978,21.8545,84.5186,88.4545,0.3729,19.1091,12.6364,Shanghai,31.249162,121.487899
5/16/13,2013,05,16,19.7273,,619,2.7884,12.157,41.0667,34.975,65.5048,3.372,19.7,89.0581,97.0909,6.5,17.8455,9.1818,Shanghai,31.249162,121.487899
5/17/13,2013,05,17,27.7699,43.1065,624,2.6252,13.7773,49.6667,46.5119,79.3628,2.821,19.1273,88.7171,110.5455,9,17.2182,7.2727,Shanghai,31.249162,121.487899
5/18/13,2013,05,18,45.9749,91.0471,841,3.6014,22.774,40.2667,37.3512,175.5912,0.982,20.9273,87.107,54.4545,0.8517,18.6909,6.1818,Shanghai,31.249162,121.487899
5/19/13,2013,05,19,91.6101,145.8824,939,8.5875,21.3709,94.2,80.1428,283.8174,1.6579,21.9364,66.4558,45,0,15.0909,11.3636,Shanghai,31.249162,121.487899
5/20/13,2013,05,20,116.5695,146.2649,"1,064",11.4,40.8382,124.4,94.725,272.5077,0.5422,24.3091,61.6594,53.6364,0,15.4455,9.6364,Shanghai,31.249162,121.487899
5/21/13,2013,05,21,96.2413,121.3399,976,8.2312,32.9698,97.3,81.2195,142.2321,1.6147,25.3182,50.0499,63.0909,0,12.3,16.3636,Shanghai,31.249162,121.487899
5/22/13,2013,05,22,47.6087,,,,,,,101.8669,2.1535,24.2455,73.1504,84.8182,0,19.0364,16.4545,Shanghai,31.249162,121.487899
